ID_Juego,Titulo,Plataforma,Genero,Publisher,Fecha_Lanzamiento,Ventas_NA_Millones,Ventas_EU_Millones,Ventas_JP_Millones,Ventas_Otros_Millones,Puntuacion_Critica,Puntuacion_Usuarios,Ventas_Globales_Millones,Anio_Lanzamiento,Mes_Lanzamiento,Trimestre
GME-01031,Solar Saga 2,Nintendo Switch,Shooter,Ubisoft,2022-09-30,0.92,0.14,3.37,0.41,58,5.9,4.84,2022,9,3
GME-01032,Frozen Legacy 2,Mobile,Accion,Activision,2021-02-15,2.75,0.34,0.06,0.17,47,4.6,3.32,2021,2,1
GME-01033,Golden Fury 2,Mobile,Accion,Square Enix,2020-11-19,1.44,9.25,0.7,0.03,86,8.7,11.42,2020,11,4
GME-01034,Lost Reborn 2,PC,Shooter,Take-Two,2019-02-28,1.08,0.18,0.0,0.2,77,6.8,1.46,2019,2,1
GME-01035,Final Evolution 2,PS5,Accion,Nintendo,2021-10-09,13.56,0.51,0.43,0.06,74,8.0,14.56,2021,10,4
GME-01036,Hyper Worlds 2,PC,Simulacion,Take-Two,2023-10-09,2.52,3.03,1.64,0.07,62,5.8,7.26,2023,10,4
GME-01037,Mega Strike 2,PS5,Deportes,Take-Two,2020-10-27,0.2,2.72,0.47,0.05,65,6.9,3.44,2020,10,4
GME-01038,Ultra Assault 2,Mobile,Puzzle,Nintendo,2020-01-08,1.27,0.46,3.6,0.01,44,4.2,5.35,2020,1,1
GME-01039,Chrono Dominion 2,Nintendo Switch,Simulacion,Square Enix,2021-09-25,0.99,0.43,1.54,0.59,66,5.5,3.54,2021,9,3
GME-01040,Eternal Vanguard 2,PS4,Estrategia,EA,2020-03-10,2.72,0.45,0.26,0.12,73,7.8,3.55,2020,3,1
GME-01041,Mystic Blade 2,Xbox One,Puzzle,Nintendo,2020-12-27,3.6,0.33,0.08,0.14,43,4.2,4.14,2020,12,4
GME-01042,Savage Force 2,PS4,Deportes,Ubisoft,2023-06-22,0.82,1.85,0.65,0.16,67,6.0,3.47,2023,6,2
GME-01043,Grand Protocol 2,PS5,Accion,EA,2020-06-13,1.64,0.05,0.0,0.35,51,4.6,2.04,2020,6,2
GME-01044,Epic Drift 2,PS4,Deportes,EA,2020-11-28,0.37,2.97,0.75,0.28,54,5.3,4.37,2020,11,4
GME-01045,Wild Reign 2,PS4,Aventura,Activision,2020-07-26,8.61,6.28,0.19,0.78,100,9.7,15.85,2020,7,3
GME-01046,Rogue Nexus 2,PC,Puzzle,Take-Two,2022-05-05,1.48,0.54,1.17,0.02,61,5.8,3.22,2022,5,2
GME-01047,Silent Forge 2,Xbox One,RPG,Square Enix,2022-12-07,4.98,0.29,0.27,0.34,83,8.3,5.88,2022,12,4
GME-01048,Ancient Hunters 2,Xbox Series X,Accion,Activision,2020-07-19,0.98,0.06,0.09,0.57,50,3.9,1.71,2020,7,3
GME-01049,Inferno Empire 2,PS5,Aventura,Activision,2022-02-12,0.03,0.49,0.51,0.1,72,7.2,1.12,2022,2,1
GME-01050,Turbo Zero 2,PS4,Estrategia,Take-Two,2019-01-21,0.12,3.02,1.66,0.03,74,7.7,4.83,2019,1,1
GME-01051,Shadow Quest 2,PC,RPG,Tencent,2021-11-24,0.53,0.17,0.26,0.57,42,4.3,1.53,2021,11,4
GME-01052,Dark Wars 2,Xbox Series X,Aventura,Square Enix,2020-01-27,1.19,0.41,0.79,0.14,57,5.7,2.53,2020,1,1
GME-01053,Neon Legends 2,PS4,Aventura,Ubisoft,2019-06-25,1.95,0.33,0.65,0.06,62,5.9,2.99,2019,6,2
GME-01054,Cyber Chronicles 2,PC,RPG,Nintendo,2020-05-09,3.95,2.96,0.27,0.12,64,5.4,7.29,2020,5,2
GME-01055,Iron Rising 2,PS5,Accion,Sony,2023-01-14,0.93,2.79,1.34,0.15,71,6.5,5.21,2023,1,1
GME-01056,Star Odyssey 2,Nintendo Switch,Deportes,Ubisoft,2021-04-12,2.97,0.01,0.58,0.2,84,8.4,3.76,2021,4,2
GME-01057,Blood Arena 2,Xbox Series X,Shooter,Sony,2021-09-27,0.09,1.58,0.13,0.01,60,5.7,1.82,2021,9,3
GME-01058,Crystal Frontier 2,PC,Puzzle,Sony,2022-02-11,3.28,0.91,0.31,1.31,80,7.7,5.81,2022,2,1
GME-01059,Phantom Tactics 2,Xbox One,Estrategia,Square Enix,2023-04-02,0.45,0.2,0.21,0.63,70,7.0,1.49,2023,4,2
GME-01060,Storm Horizon 2,Mobile,Aventura,Ubisoft,2020-05-07,2.9,0.04,0.08,0.18,50,5.9,3.21,2020,5,2
GME-01061,Solar Saga 2,Nintendo Switch,RPG,Ubisoft,2022-11-15,0.84,1.37,1.36,0.28,63,6.4,3.84,2022,11,4
GME-01062,Frozen Legacy 2,PS5,Accion,Square Enix,2021-09-02,0.72,0.14,1.28,0.17,61,5.9,2.31,2021,9,3
GME-01063,Golden Fury 2,Nintendo Switch,Accion,Sony,2022-08-15,1.28,0.55,2.58,0.75,86,8.3,5.15,2022,8,3
GME-01064,Lost Reborn 2,Xbox One,Deportes,Sony,2022-12-28,1.4,1.93,0.07,0.07,65,6.6,3.47,2022,12,4
GME-01065,Final Evolution 2,Nintendo Switch,Deportes,Sony,2021-10-02,1.03,0.01,2.06,0.13,67,7.6,3.23,2021,10,4
GME-01066,Hyper Worlds 2,Nintendo Switch,Simulacion,Ubisoft,2021-07-06,2.58,5.32,1.35,0.22,99,10.0,9.47,2021,7,3
GME-01067,Mega Strike 2,Xbox Series X,RPG,Take-Two,2023-06-12,0.55,0.17,0.95,0.14,72,7.4,1.8,2023,6,2
GME-01068,Ultra Assault 2,Mobile,Estrategia,Nintendo,2019-02-05,0.31,1.01,0.07,0.15,64,7.5,1.54,2019,2,1
GME-01069,Chrono Dominion 2,PS5,Estrategia,EA,2019-07-10,1.1,1.12,0.39,0.01,37,4.5,2.61,2019,7,3
GME-01070,Eternal Vanguard 2,PS5,Shooter,Tencent,2020-08-25,7.63,3.36,0.96,0.11,72,6.6,12.06,2020,8,3
GME-01071,Mystic Blade 2,Xbox Series X,Puzzle,Microsoft,2020-03-29,0.2,0.03,1.14,0.06,54,4.2,1.43,2020,3,1
GME-01072,Savage Force 2,Xbox Series X,Accion,Ubisoft,2021-04-08,3.76,0.99,0.52,0.69,67,6.6,5.97,2021,4,2
GME-01073,Grand Protocol 2,PS5,Deportes,Sony,2022-11-17,0.09,0.37,1.12,0.55,88,8.0,2.13,2022,11,4
GME-01074,Epic Drift 2,PC,Deportes,Activision,2020-05-13,0.84,0.0,0.1,0.05,51,4.4,0.99,2020,5,2
GME-01075,Wild Reign 2,PC,Estrategia,Activision,2020-09-19,0.57,0.3,0.41,0.7,81,7.8,1.97,2020,9,3
GME-01076,Rogue Nexus 2,Mobile,Deportes,Tencent,2022-09-21,0.64,1.59,0.38,0.49,67,6.7,3.1,2022,9,3
GME-01077,Silent Forge 2,Xbox Series X,Accion,Sony,2022-04-06,0.06,4.82,0.23,0.05,68,8.0,5.16,2022,4,2
GME-01078,Ancient Hunters 2,Xbox Series X,Shooter,Microsoft,2021-01-25,1.75,1.17,0.22,0.4,52,5.6,3.54,2021,1,1
GME-01079,Inferno Empire 2,PS5,Simulacion,Activision,2021-08-27,1.07,1.21,0.71,0.14,65,5.6,3.12,2021,8,3
GME-01080,Turbo Zero 2,Xbox One,Estrategia,EA,2022-02-07,3.2,0.46,0.52,0.0,70,7.0,4.18,2022,2,1
GME-01081,Shadow Quest 2,Xbox Series X,Puzzle,Microsoft,2021-12-23,3.74,1.06,1.31,0.2,69,6.2,6.31,2021,12,4
GME-01082,Dark Wars 2,Xbox Series X,Estrategia,Ubisoft,2020-12-05,2.27,0.32,0.89,0.56,54,5.4,4.04,2020,12,4
GME-01083,Neon Legends 2,Xbox One,Simulacion,Activision,2021-05-21,1.71,1.82,0.07,0.28,70,7.4,3.88,2021,5,2
GME-01084,Cyber Chronicles 2,Xbox One,Shooter,EA,2023-03-08,0.45,0.36,0.23,0.17,70,6.7,1.21,2023,3,1
GME-01085,Iron Rising 2,Xbox Series X,Deportes,Activision,2022-02-01,0.9,0.21,0.37,0.26,60,6.1,1.73,2022,2,1
GME-01086,Star Odyssey 2,Xbox Series X,Simulacion,Tencent,2020-11-08,1.0,2.82,0.38,0.27,95,9.7,4.47,2020,11,4
GME-01087,Blood Arena 2,Xbox One,Estrategia,Ubisoft,2020-12-21,0.84,0.16,0.06,0.97,88,9.5,2.02,2020,12,4
GME-01088,Crystal Frontier 2,PS4,Deportes,Take-Two,2022-12-10,0.67,1.08,0.76,0.01,59,6.1,2.52,2022,12,4
GME-01089,Phantom Tactics 2,PS5,Aventura,Sony,2021-07-18,0.02,0.29,1.74,0.31,76,7.5,2.36,2021,7,3
GME-01090,Storm Horizon 2,Mobile,Estrategia,Activision,2020-07-08,0.04,0.32,1.02,0.15,67,6.7,1.54,2020,7,3
GME-01091,Solar Saga 2,Xbox Series X,Aventura,Nintendo,2020-09-19,0.86,0.28,0.99,0.78,76,7.7,2.91,2020,9,3
GME-01092,Frozen Legacy 2,Mobile,Puzzle,Activision,2020-05-29,4.07,0.18,0.44,0.72,80,8.9,5.41,2020,5,2
GME-01093,Golden Fury 2,Xbox Series X,Puzzle,EA,2020-04-17,0.1,0.35,0.17,0.78,62,5.0,1.4,2020,4,2
GME-01094,Lost Reborn 2,Mobile,RPG,EA,2019-09-05,1.55,0.2,0.31,0.37,65,5.6,2.44,2019,9,3
GME-01095,Final Evolution 2,PS4,Estrategia,Take-Two,2023-01-17,1.78,0.17,1.56,0.05,75,8.0,3.55,2023,1,1
GME-01096,Hyper Worlds 2,Nintendo Switch,Puzzle,Tencent,2020-01-30,3.42,1.29,1.47,0.06,59,6.3,6.24,2020,1,1
GME-01097,Mega Strike 2,Xbox Series X,Estrategia,Ubisoft,2020-10-08,3.83,0.23,2.37,0.96,100,9.6,7.39,2020,10,4
GME-01098,Ultra Assault 2,PS4,Puzzle,Square Enix,2019-09-02,1.28,0.87,0.22,0.3,82,7.9,2.67,2019,9,3
GME-01099,Chrono Dominion 2,Nintendo Switch,Simulacion,Microsoft,2023-03-02,1.29,1.25,1.35,0.01,61,6.9,3.91,2023,3,1
GME-01100,Eternal Vanguard 2,Xbox One,Deportes,Nintendo,2022-01-02,0.44,0.32,0.8,0.64,68,7.4,2.2,2022,1,1
GME-01101,Mystic Blade 2,Xbox Series X,Puzzle,Sony,2023-04-10,0.2,1.0,3.1,0.57,91,8.7,4.88,2023,4,2
GME-01102,Savage Force 2,Mobile,Simulacion,Sony,2022-11-14,0.48,0.76,0.76,0.44,70,6.3,2.44,2022,11,4
GME-01103,Grand Protocol 2,Xbox Series X,Simulacion,Microsoft,2020-01-15,0.66,0.7,0.26,0.13,44,5.1,1.74,2020,1,1
GME-01104,Epic Drift 2,Nintendo Switch,Estrategia,Activision,2020-01-28,1.8,0.67,0.13,0.31,50,5.0,2.91,2020,1,1
GME-01105,Wild Reign 2,PC,Shooter,Tencent,2020-03-19,1.57,0.17,1.08,0.05,56,5.4,2.87,2020,3,1
GME-01106,Rogue Nexus 2,Xbox Series X,Aventura,EA,2023-02-21,0.64,1.67,0.27,0.05,62,5.4,2.62,2023,2,1
GME-01107,Silent Forge 2,Nintendo Switch,Estrategia,Tencent,2021-09-18,0.24,1.15,1.06,0.38,71,6.2,2.83,2021,9,3
GME-01108,Ancient Hunters 2,Xbox Series X,Puzzle,Nintendo,2020-07-20,3.09,3.93,2.24,0.03,64,6.0,9.29,2020,7,3
GME-01109,Inferno Empire 2,PS4,Simulacion,Ubisoft,2023-01-23,0.01,0.69,0.02,0.23,68,7.1,0.95,2023,1,1
GME-01110,Turbo Zero 2,Nintendo Switch,Simulacion,Square Enix,2022-04-22,1.32,2.26,1.26,0.16,65,5.4,4.99,2022,4,2
GME-01111,Shadow Quest 2,Nintendo Switch,Puzzle,Ubisoft,2023-04-06,0.51,0.06,1.41,0.61,70,7.0,2.58,2023,4,2
GME-01112,Dark Wars 2,PC,Simulacion,Microsoft,2021-12-10,3.75,3.84,0.17,0.76,76,7.4,8.52,2021,12,4
GME-01113,Neon Legends 2,PS5,Puzzle,Activision,2022-05-07,0.09,0.06,0.71,0.2,78,6.9,1.06,2022,5,2
GME-01114,Cyber Chronicles 2,Xbox Series X,Shooter,Microsoft,2020-08-02,2.5,0.0,0.68,0.02,58,5.5,3.21,2020,8,3
GME-01115,Iron Rising 2,PC,Aventura,EA,2019-07-25,0.9,0.48,0.17,0.9,63,5.7,2.45,2019,7,3
GME-01116,Star Odyssey 2,Mobile,Shooter,Tencent,2023-09-02,1.47,3.63,0.17,0.03,68,6.8,5.3,2023,9,3
GME-01117,Blood Arena 2,Mobile,Deportes,Microsoft,2020-02-02,1.42,0.07,0.09,0.33,79,8.6,1.91,2020,2,1
GME-01118,Crystal Frontier 2,PS5,Shooter,EA,2020-08-29,2.13,0.6,1.49,0.56,70,6.3,4.78,2020,8,3
GME-01119,Phantom Tactics 2,PC,Deportes,Nintendo,2020-04-10,0.15,0.75,0.2,1.05,64,6.5,2.16,2020,4,2
GME-01120,Storm Horizon 2,PC,Estrategia,Sony,2021-01-09,0.67,1.21,0.07,0.17,69,6.3,2.12,2021,1,1
GME-01121,Solar Saga 2,PC,Aventura,Microsoft,2020-01-03,0.07,3.3,1.0,0.12,79,7.7,4.49,2020,1,1
GME-01122,Frozen Legacy 2,Xbox Series X,Aventura,Activision,2020-09-11,0.55,0.54,0.03,1.37,70,7.3,2.5,2020,9,3
GME-01123,Golden Fury 2,PS5,Aventura,Microsoft,2019-01-29,0.9,3.65,0.14,0.23,72,7.0,4.93,2019,1,1
GME-01124,Lost Reborn 2,Mobile,Simulacion,Ubisoft,2022-12-21,0.18,0.44,0.17,0.56,98,9.8,1.35,2022,12,4
GME-01125,Final Evolution 2,Nintendo Switch,Puzzle,Nintendo,2021-12-29,0.47,3.04,3.8,0.23,75,6.8,7.53,2021,12,4
GME-01126,Hyper Worlds 2,Xbox One,RPG,Tencent,2019-09-17,0.06,0.28,0.39,0.17,52,4.8,0.89,2019,9,3
GME-01127,Mega Strike 2,Mobile,Deportes,Take-Two,2020-07-15,1.72,0.78,0.35,0.09,68,7.1,2.95,2020,7,3
GME-01128,Ultra Assault 2,Xbox Series X,Puzzle,Sony,2019-04-04,1.2,2.21,0.13,0.01,46,3.3,3.55,2019,4,2
GME-01129,Chrono Dominion 2,Xbox Series X,Puzzle,Tencent,2019-04-22,0.46,2.85,3.49,1.45,100,10.0,8.26,2019,4,2
GME-01130,Eternal Vanguard 2,Xbox One,Estrategia,Square Enix,2022-02-07,1.94,0.77,0.41,0.6,74,7.3,3.73,2022,2,1
GME-01131,Mystic Blade 2,Mobile,Estrategia,EA,2020-08-21,0.52,0.53,0.05,0.35,35,3.4,1.45,2020,8,3
GME-01132,Savage Force 2,Mobile,Simulacion,Sony,2022-11-29,0.23,1.65,0.08,0.03,87,9.4,1.99,2022,11,4
GME-01133,Grand Protocol 2,Mobile,Deportes,Take-Two,2019-09-16,0.64,0.05,0.13,0.03,33,3.7,0.85,2019,9,3
GME-01134,Epic Drift 2,Nintendo Switch,Accion,Desconocido,2022-07-30,1.76,0.48,0.13,1.13,71,7.2,3.48,2022,7,3
GME-01135,Wild Reign 2,PC,RPG,Activision,2023-11-14,1.65,0.03,0.72,0.2,61,5.3,2.6,2023,11,4
GME-01136,Rogue Nexus 2,PC,Puzzle,Nintendo,2023-03-22,0.25,2.57,1.37,0.08,66,6.6,4.28,2023,3,1
GME-01137,Silent Forge 2,Mobile,Estrategia,Ubisoft,2021-10-02,1.59,0.78,0.23,0.08,73,7.1,2.68,2021,10,4
GME-01138,Ancient Hunters 2,Xbox Series X,Simulacion,Take-Two,2019-07-30,0.89,0.76,0.16,0.56,75,6.9,2.38,2019,7,3
GME-01139,Inferno Empire 2,Xbox One,Aventura,Take-Two,2023-11-23,1.06,0.47,0.07,0.61,100,10.0,2.22,2023,11,4
GME-01140,Turbo Zero 2,PC,Accion,Nintendo,2019-01-26,0.84,0.73,0.9,0.16,79,7.4,2.62,2019,1,1
GME-01141,Shadow Quest 2,Xbox Series X,Estrategia,Activision,2022-03-21,1.53,1.23,0.16,0.17,65,6.2,3.09,2022,3,1
GME-01142,Dark Wars 2,PS4,Simulacion,Take-Two,2020-08-05,0.03,2.39,0.1,0.07,61,5.9,2.6,2020,8,3
GME-01143,Neon Legends 2,Xbox Series X,Shooter,Take-Two,2021-08-19,2.37,0.12,0.06,0.27,60,5.8,2.82,2021,8,3
GME-01144,Cyber Chronicles 2,PS4,Deportes,Take-Two,2021-09-07,1.56,0.45,0.67,0.05,89,8.4,2.72,2021,9,3
GME-01145,Iron Rising 2,Nintendo Switch,Estrategia,EA,2021-06-21,0.23,0.54,1.24,0.99,34,4.1,3.0,2021,6,2
GME-01146,Star Odyssey 2,PS4,Aventura,Square Enix,2020-11-28,0.31,0.29,0.22,0.09,48,5.6,0.92,2020,11,4
GME-01147,Blood Arena 2,PS5,Shooter,Activision,2020-01-13,1.2,0.83,0.86,0.3,67,7.0,3.19,2020,1,1
GME-01148,Crystal Frontier 2,Xbox One,RPG,Tencent,2019-04-16,1.69,0.03,0.68,0.14,46,5.2,2.55,2019,4,2
GME-01149,Phantom Tactics 2,PS5,Accion,Square Enix,2020-06-01,1.63,0.02,1.01,0.17,69,5.6,2.83,2020,6,2
GME-01150,Storm Horizon 2,Xbox Series X,Shooter,Sony,2023-10-31,1.52,1.2,0.21,0.28,57,5.5,3.2,2023,10,4
GME-01151,Solar Saga 2,Nintendo Switch,Deportes,Microsoft,2021-09-05,1.52,2.19,0.16,0.17,78,7.7,4.04,2021,9,3
GME-01152,Frozen Legacy 2,Xbox Series X,Shooter,Microsoft,2019-08-22,6.24,0.17,0.04,0.67,82,7.3,7.12,2019,8,3
GME-01153,Golden Fury 2,Nintendo Switch,Estrategia,Nintendo,2023-08-11,1.34,2.44,0.19,0.05,80,7.4,4.02,2023,8,3
GME-01154,Lost Reborn 2,PS4,RPG,Nintendo,2019-05-14,0.92,0.54,1.33,0.91,80,8.0,3.69,2019,5,2
GME-01155,Final Evolution 2,PC,Simulacion,Take-Two,2021-03-31,0.63,0.41,0.97,0.02,88,9.0,2.03,2021,3,1
GME-01156,Hyper Worlds 2,Xbox Series X,RPG,EA,2021-10-04,1.51,1.92,0.22,0.29,72,6.0,3.95,2021,10,4
GME-01157,Mega Strike 2,PS4,Puzzle,Take-Two,2019-06-01,1.94,0.46,0.06,0.05,89,10.0,2.5,2019,6,2
GME-01158,Ultra Assault 2,Xbox One,Simulacion,EA,2022-03-27,2.75,1.45,0.78,0.13,70,6.2,5.11,2022,3,1
GME-01159,Chrono Dominion 2,Mobile,RPG,Sony,2022-07-13,0.21,0.05,0.29,0.87,45,3.8,1.42,2022,7,3
GME-01160,Eternal Vanguard 2,Mobile,Aventura,Sony,2022-11-06,2.7,1.48,1.23,0.13,59,6.3,5.55,2022,11,4
GME-01161,Mystic Blade 2,Nintendo Switch,RPG,Square Enix,2019-04-20,1.35,0.65,0.24,0.19,63,7.4,2.43,2019,4,2
GME-01162,Savage Force 2,PS4,Deportes,Microsoft,2019-11-07,3.1,2.03,0.08,0.49,91,9.1,5.7,2019,11,4
GME-01163,Grand Protocol 2,PS4,Aventura,Square Enix,2019-11-02,5.49,0.1,1.04,0.01,85,8.5,6.64,2019,11,4
GME-01164,Epic Drift 2,Xbox Series X,RPG,Nintendo,2023-07-20,0.28,1.89,0.01,0.06,80,7.0,2.24,2023,7,3
GME-01165,Wild Reign 2,Nintendo Switch,Simulacion,EA,2022-02-26,5.05,1.99,1.89,0.2,95,9.8,9.12,2022,2,1
GME-01166,Rogue Nexus 2,PS4,Estrategia,Sony,2020-09-14,1.16,2.25,0.53,0.03,100,10.0,3.96,2020,9,3
GME-01167,Silent Forge 2,PS4,Puzzle,Square Enix,2019-06-24,2.12,2.95,0.07,1.52,77,7.5,6.66,2019,6,2
GME-01168,Ancient Hunters 2,Nintendo Switch,Shooter,Nintendo,2020-05-23,1.84,3.32,0.38,0.26,55,5.8,5.8,2020,5,2
GME-01169,Inferno Empire 2,PC,Estrategia,Square Enix,2019-08-31,0.68,0.31,0.21,0.07,77,7.1,1.26,2019,8,3
GME-01170,Turbo Zero 2,Xbox One,Simulacion,Microsoft,2022-02-16,0.4,0.68,0.18,0.39,67,7.1,1.66,2022,2,1
GME-01171,Shadow Quest 2,PS4,Simulacion,Activision,2023-04-15,2.92,0.99,0.08,0.35,69,7.1,4.34,2023,4,2
GME-01172,Dark Wars 2,Xbox Series X,Simulacion,Activision,2021-05-02,4.85,1.02,1.7,0.61,100,10.0,8.18,2021,5,2
GME-01173,Neon Legends 2,Nintendo Switch,RPG,Take-Two,2022-05-26,0.91,7.57,2.11,0.02,100,10.0,10.6,2022,5,2
GME-01174,Cyber Chronicles 2,Xbox One,Simulacion,EA,2022-05-05,0.11,0.04,0.37,0.15,86,7.9,0.66,2022,5,2
GME-01175,Iron Rising 2,Xbox One,Deportes,Nintendo,2023-06-08,0.18,0.91,0.59,0.04,45,4.3,1.72,2023,6,2
GME-01176,Star Odyssey 2,Mobile,Aventura,Activision,2022-06-20,0.13,0.23,0.05,0.59,83,7.4,1.0,2022,6,2
GME-01177,Blood Arena 2,Xbox One,Aventura,Tencent,2020-04-07,2.22,1.56,0.38,0.36,70,7.0,4.53,2020,4,2
GME-01178,Crystal Frontier 2,Xbox One,Deportes,EA,2023-05-08,2.31,0.85,0.23,0.1,72,7.0,3.49,2023,5,2
GME-01179,Phantom Tactics 2,Nintendo Switch,Shooter,Take-Two,2021-12-06,8.59,1.17,2.38,0.32,91,9.6,12.46,2021,12,4
GME-01180,Storm Horizon 2,PC,Shooter,EA,2021-02-18,2.0,1.58,0.7,1.02,71,7.6,5.3,2021,2,1
GME-01181,Solar Saga 2,PS4,Simulacion,Ubisoft,2021-07-11,1.45,0.8,0.05,0.44,71,7.4,2.74,2021,7,3
GME-01182,Frozen Legacy 2,Nintendo Switch,Aventura,Activision,2021-06-25,0.45,1.79,0.08,0.52,57,6.3,2.84,2021,6,2
GME-01183,Golden Fury 2,Xbox Series X,Accion,Tencent,2020-08-31,4.63,1.53,0.3,0.39,79,7.1,6.86,2020,8,3
GME-01184,Lost Reborn 2,Nintendo Switch,Shooter,Nintendo,2023-10-28,13.43,2.18,0.94,0.1,51,4.6,16.64,2023,10,4
GME-01185,Final Evolution 2,Xbox One,Simulacion,Square Enix,2022-04-20,1.54,2.94,0.02,0.18,93,9.5,4.68,2022,4,2
GME-01186,Hyper Worlds 2,PC,Deportes,Take-Two,2021-05-28,0.11,3.45,0.12,0.72,65,5.8,4.39,2021,5,2
GME-01187,Mega Strike 2,Nintendo Switch,Accion,Nintendo,2020-09-17,1.28,3.39,0.01,0.44,74,7.4,5.11,2020,9,3
GME-01188,Ultra Assault 2,PC,RPG,EA,2022-03-10,3.93,0.91,0.36,0.04,68,6.3,5.24,2022,3,1
GME-01189,Chrono Dominion 2,PC,Puzzle,Square Enix,2022-06-25,3.88,0.29,0.57,0.03,70,7.0,4.77,2022,6,2
GME-01190,Eternal Vanguard 2,Nintendo Switch,Shooter,EA,2019-05-04,2.72,0.49,0.59,0.21,53,5.5,4.01,2019,5,2
GME-01191,Mystic Blade 2,PS4,Puzzle,Sony,2022-06-02,0.6,1.45,0.1,0.39,78,7.4,2.54,2022,6,2
GME-01192,Savage Force 2,Xbox Series X,Aventura,Square Enix,2023-02-24,0.41,1.58,0.15,0.61,67,6.2,2.75,2023,2,1
GME-01193,Grand Protocol 2,Mobile,RPG,Activision,2019-07-23,1.39,0.11,0.24,0.37,68,6.9,2.11,2019,7,3
GME-01194,Epic Drift 2,Mobile,Shooter,Nintendo,2023-04-12,1.12,1.07,0.17,0.48,88,9.5,2.84,2023,4,2
GME-01195,Wild Reign 2,Xbox Series X,Shooter,Microsoft,2020-03-01,1.08,0.99,0.28,0.01,98,9.8,2.37,2020,3,1
GME-01196,Rogue Nexus 2,PS4,RPG,Take-Two,2022-07-05,4.21,1.08,0.37,0.01,86,8.3,5.68,2022,7,3
GME-01197,Silent Forge 2,PS5,Aventura,Nintendo,2020-03-08,0.63,3.08,0.03,0.26,70,7.3,4.0,2020,3,1
GME-01198,Ancient Hunters 2,Xbox Series X,Estrategia,Square Enix,2020-06-25,0.57,0.87,0.44,0.0,48,4.9,1.88,2020,6,2
GME-01199,Inferno Empire 2,Xbox Series X,Accion,Sony,2022-09-14,0.05,0.13,1.79,0.09,58,5.4,2.07,2022,9,3
GME-01200,Turbo Zero 2,Xbox One,Deportes,Tencent,2019-06-16,0.51,0.03,0.15,0.02,81,8.3,0.71,2019,6,2
GME-01201,Shadow Quest 2,Nintendo Switch,Shooter,Nintendo,2019-11-18,0.82,1.51,0.35,0.82,68,6.3,3.5,2019,11,4
GME-01202,Dark Wars 2,Nintendo Switch,Puzzle,Microsoft,2020-05-06,0.68,0.59,0.68,0.4,72,7.7,2.36,2020,5,2
GME-01203,Neon Legends 2,PS5,Accion,Nintendo,2019-12-22,6.46,0.73,1.28,0.04,87,8.6,8.5,2019,12,4
GME-01204,Cyber Chronicles 2,Mobile,Deportes,Take-Two,2022-02-04,0.32,2.31,0.08,0.17,64,5.8,2.87,2022,2,1
GME-01205,Iron Rising 2,Xbox Series X,Deportes,Ubisoft,2019-06-03,0.97,3.27,0.56,0.23,94,9.8,5.04,2019,6,2
GME-01206,Star Odyssey 2,Xbox Series X,Accion,EA,2019-11-17,3.05,1.35,0.88,0.2,69,6.5,5.49,2019,11,4
GME-01207,Blood Arena 2,Nintendo Switch,Accion,Nintendo,2019-01-06,2.89,0.52,1.05,0.2,86,8.1,4.66,2019,1,1
GME-01208,Crystal Frontier 2,PC,Shooter,Desconocido,2021-04-16,0.27,0.27,0.02,0.05,49,4.6,0.61,2021,4,2
GME-01209,Phantom Tactics 2,Xbox Series X,RPG,EA,2021-07-11,0.59,0.01,0.81,0.01,62,5.6,1.41,2021,7,3
GME-01210,Storm Horizon 2,Xbox One,Accion,Activision,2022-11-12,2.85,1.05,0.78,0.02,100,10.0,4.7,2022,11,4
GME-01211,Solar Saga 2,Nintendo Switch,Shooter,Tencent,2022-05-01,2.12,3.88,0.14,0.51,69,6.6,6.66,2022,5,2
GME-01212,Frozen Legacy 2,Mobile,Estrategia,Ubisoft,2021-08-20,0.51,0.55,0.07,0.19,63,5.6,1.33,2021,8,3
GME-01213,Golden Fury 2,PS4,Deportes,Sony,2020-08-19,0.95,2.14,0.58,0.19,66,7.3,3.86,2020,8,3
GME-01214,Lost Reborn 2,PS4,Simulacion,Take-Two,2019-03-08,1.43,0.33,0.17,0.54,78,7.6,2.48,2019,3,1
GME-01215,Final Evolution 2,PS5,Deportes,Sony,2020-04-19,0.8,0.86,1.13,0.17,74,7.3,2.96,2020,4,2
GME-01216,Hyper Worlds 2,PS5,Estrategia,Ubisoft,2020-08-13,0.0,0.29,0.49,0.03,61,6.1,0.82,2020,8,3
GME-01217,Mega Strike 2,Xbox Series X,Simulacion,Nintendo,2022-12-18,1.79,1.71,0.23,0.02,67,6.2,3.76,2022,12,4
GME-01218,Ultra Assault 2,Xbox One,Accion,Ubisoft,2020-08-02,2.25,1.53,0.4,0.11,61,6.3,4.29,2020,8,3
GME-01219,Chrono Dominion 2,Nintendo Switch,Puzzle,Sony,2022-12-10,1.13,1.11,0.49,0.17,61,6.0,2.9,2022,12,4
GME-01220,Eternal Vanguard 2,Xbox Series X,Aventura,EA,2023-10-27,5.41,0.33,0.31,0.06,91,8.4,6.11,2023,10,4
GME-01221,Mystic Blade 2,Xbox One,Accion,Ubisoft,2021-07-18,5.25,0.51,1.96,0.03,91,9.5,7.75,2021,7,3
